"filename", "language", "C++", "YAML", "Markdown", "JSON", "Dart", "CSS", "Swift", "XML", "HTML", "JavaScript", "Groovy", "Properties", "Java", "comment", "blank", "total"
"c:\Users\User\Desktop\receive\linkspeak\lib\theme_preference.dart", "Dart", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 124
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\linkedUsers.dart", "Dart", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 89
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\linkrequest.dart", "Dart", 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 272
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\newComments.dart", "Dart", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 102
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\newLikes.dart", "Dart", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 100
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\newLinkedWith.dart", "Dart", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 93
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\newMentions.dart", "Dart", 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 229
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\newReplies.dart", "Dart", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 134
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\alerts\notificationTile.dart", "Dart", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 37, 4, 115
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\languagePicker.dart", "Dart", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 102
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\linkModeDialog.dart", "Dart", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 125
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\loginAuth.dart", "Dart", 0, 0, 0, 0, 480, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 493
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\loginThemeChanger.dart", "Dart", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 79
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\mosaic.dart", "Dart", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 112
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\registrationAuth.dart", "Dart", 0, 0, 0, 0, 723, 0, 0, 0, 0, 0, 0, 0, 0, 52, 22, 797
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\registrationDialog.dart", "Dart", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 93
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\auth\reportDialog.dart", "Dart", 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 349
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\chatAudioPlayer.dart", "Dart", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 137
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\chatAudioStopWatch.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 64
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\chatFlareWidget.dart", "Dart", 0, 0, 0, 0, 419, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 432
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\chatLocationWidget.dart", "Dart", 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 187
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\chatMediaWidget.dart", "Dart", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 158
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\chatMenu.dart", "Dart", 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 283
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\chatMessages.dart", "Dart", 0, 0, 0, 0, 1051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1074
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\miniCarousel.dart", "Dart", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 101
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\miniClubPost.dart", "Dart", 0, 0, 0, 0, 558, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 569
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\miniDescription.dart", "Dart", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 72
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\miniLockedPost.dart", "Dart", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\miniPost.dart", "Dart", 0, 0, 0, 0, 541, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 552
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\miniTitle.dart", "Dart", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 77
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\pageManager.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 91
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\chat\sendButton.dart", "Dart", 0, 0, 0, 0, 1281, 0, 0, 0, 0, 0, 0, 0, 0, 50, 48, 1379
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\adaptiveText.dart", "Dart", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\additionalAddressButton.dart", "Dart", 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 22, 13, 314
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\chatProfileImage.dart", "Dart", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 142
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\clubObject.dart", "Dart", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\fullMapText.dart", "Dart", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 83
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\linkObject.dart", "Dart", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 89
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\load.dart", "Dart", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 45
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\myFab.dart", "Dart", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 100
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\myLinkify.dart", "Dart", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 96
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\nestedScroller.dart", "Dart", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 21, 2, 48
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\noglow.dart", "Dart", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\peopleClubsBar.dart", "Dart", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\popUpMenuButton.dart", "Dart", 0, 0, 0, 0, 1109, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 1145
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\settingsBar.dart", "Dart", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 62
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\sortationWidget.dart", "Dart", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 114
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\common\title.dart", "Dart", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\addComment.dart", "Dart", 0, 0, 0, 0, 872, 0, 0, 0, 0, 0, 0, 0, 0, 39, 24, 935
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\addReply.dart", "Dart", 0, 0, 0, 0, 962, 0, 0, 0, 0, 0, 0, 0, 0, 38, 24, 1024
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\comment.dart", "Dart", 0, 0, 0, 0, 619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 630
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\commentPreview.dart", "Dart", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 180
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\commentsView.dart", "Dart", 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 838
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\fullPost.dart", "Dart", 0, 0, 0, 0, 789, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 849
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\fullPostCarousel.dart", "Dart", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 120
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\likesView.dart", "Dart", 0, 0, 0, 0, 430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 443
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\replyTile.dart", "Dart", 0, 0, 0, 0, 572, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 596
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\sensitiveComment.dart", "Dart", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 50
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\shareView.dart", "Dart", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 298
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\fullPost\topicsView..dart", "Dart", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\appBar.dart", "Dart", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\appBarIcon.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\bottomNavBar.dart", "Dart", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 138
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\fasterButton.dart", "Dart", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\notificationButton.dart", "Dart", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 63
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\pauseButton.dart", "Dart", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\playButton.dart", "Dart", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\profileButton.dart", "Dart", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\reverseButton.dart", "Dart", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 129
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\scrollBar.dart", "Dart", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 61
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\searchButton.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\slowerButton.dart", "Dart", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\speedFactor.dart", "Dart", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\startButton.dart", "Dart", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 130
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\home\stopButton.dart", "Dart", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 85
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\ads.dart", "Dart", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 183
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\bodyWrapper.dart", "Dart", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 99
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\historyFutureBuilder.dart", "Dart", 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 445
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\historyTileItem.dart", "Dart", 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 261
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\searchTabBar.dart", "Dart", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\suggestedWidget.dart", "Dart", 0, 0, 0, 0, 710, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 731
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\titleButton.dart", "Dart", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\userResult.dart", "Dart", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 69
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\misc\videoPlayer.dart", "Dart", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 116
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\places\placeList.dart", "Dart", 0, 0, 0, 0, 479, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 504
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\places\placePosts.dart", "Dart", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 73
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\places\placeScreenMap.dart", "Dart", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 77
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\backsideMap.dart", "Dart", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 161
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\backsideTopics.dart", "Dart", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 112
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\boardPostWidget.dart", "Dart", 0, 0, 0, 0, 1629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1664
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\boardSections.dart", "Dart", 0, 0, 0, 0, 1380, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 1428
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\branchPostWidget.dart", "Dart", 0, 0, 0, 0, 1611, 0, 0, 0, 0, 0, 0, 0, 0, 14, 32, 1657
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\descriptionPreview.dart", "Dart", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 102
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\noMediaDescription.dart", "Dart", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 103
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\postBackside.dart", "Dart", 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 210
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\postBaseline.dart", "Dart", 0, 0, 0, 0, 634, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 658
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\postWidget.dart", "Dart", 0, 0, 0, 0, 1131, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 1159
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\postWidgetButton.dart", "Dart", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 69
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\postWidgetCarouselStamp.dart", "Dart", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 67
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\postWidgetTitile.dart", "Dart", 0, 0, 0, 0, 403, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 427
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\previewCarousel.dart", "Dart", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 89
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\post\sensitiveBanner.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 57
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\chatButton.dart", "Dart", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 63
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\deleteProfileButton.dart", "Dart", 0, 0, 0, 0, 1075, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49, 1133
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\linkButton.dart", "Dart", 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 376
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\myLinked.dart", "Dart", 0, 0, 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 405
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\myLinks.dart", "Dart", 0, 0, 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 408
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\myPostsTab.dart", "Dart", 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 363
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\myProfileBanner.dart", "Dart", 0, 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 432
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\otherLinked.dart", "Dart", 0, 0, 0, 0, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 453
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\otherLinks.dart", "Dart", 0, 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 459
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\otherPostTab.dart", "Dart", 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 360
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\otherProfileBanner.dart", "Dart", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 84
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\postsAndTopicsTabs.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\postsTab.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 60
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\preview.dart", "Dart", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 63
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profile.dart", "Dart", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 75
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profileBackAddress.dart", "Dart", 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 189
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profileBackLink.dart", "Dart", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 113
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profileBackside.dart", "Dart", 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 300
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profileBox.dart", "Dart", 0, 0, 0, 0, 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 635
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profileMap.dart", "Dart", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 83
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profileSensitiveBanner.dart", "Dart", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\profileTabBar.dart", "Dart", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 70
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\qrCode.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\profile\topicsTab.dart", "Dart", 0, 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 335
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\settings\privacyPolicy.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\settings\switchSheet.dart", "Dart", 0, 0, 0, 0, 882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 911
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\settings\terms.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\share\shareTile.dart", "Dart", 0, 0, 0, 0, 636, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 685
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\share\shareWidget.dart", "Dart", 0, 0, 0, 0, 377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 389
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\snackbar\blockSnack.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\snackbar\deleteSnack.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\snackbar\favSnack.dart", "Dart", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\snackbar\hiddenPostSnack.dart", "Dart", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 78
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\snackbar\removedSnack.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\snackbar\reportSnack.dart", "Dart", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 28
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\snackbar\visSnack.dart", "Dart", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\topics\addTopic.dart", "Dart", 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 209
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\topics\topicChip.dart", "Dart", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\topics\topicList.dart", "Dart", 0, 0, 0, 0, 461, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 482
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\topics\topicPosts.dart", "Dart", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67
"c:\Users\User\Desktop\receive\linkspeak\lib\widgets\topics\topicResult.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 92
"c:\Users\User\Desktop\receive\linkspeak\linux\flutter\generated_plugin_registrant.cc", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 16
"c:\Users\User\Desktop\receive\linkspeak\linux\flutter\generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\User\Desktop\receive\linkspeak\linux\main.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
